price,target_price,stop_loss,trans_type,quantity,order_idprice,target_price,stop_loss,trans_type,quantity,order_idprice,target_price,stop_loss,trans_type,quantity,order_idprice,target_price,stop_loss,trans_type,quantity,order_idprice,target_price,stop_loss,trans_type,quantity,order_idprice,target_price,stop_loss,trans_type,quantity,order_idprice,target_price,stop_loss,trans_type,quantity,order_id
371.85,2.23,3.72,buy,484,180727000047281
277.1,1.66,2.77,buy,649,180727000068470
1018.9,6.11,10.19,sell,176,180727000087122
556.75,3.34,5.57,buy,323,180727000095814
2211.3,13.27,22.11,buy,81,180727000108511
259.75,1.56,2.6,buy,692,180727000115206
219.25,1.32,2.19,buy,820,180727000130658
390.15,2.34,3.9,buy,461,180727000141541
