price,target_price,stop_loss,trans_type,quantity,order_idprice,target_price,stop_loss,trans_type,quantity,order_idprice,target_price,stop_loss,trans_type,quantity,order_idprice,target_price,stop_loss,trans_type,quantity,order_idprice,target_price,stop_loss,trans_type,quantity,order_idprice,target_price,stop_loss,trans_type,quantity,order_id
2079.85,12.48,20.8,buy,240,180731000035900
263.45,1.58,2.63,buy,1897,180731000038566
