symbol,date,previous_close,open,type,trigger_price,target_price,investment,return,profit,stop_loss_price,high,low,result
INFY,2018-01-02,1033.55,1037.25,gainer,1033.6,1037.7343999999998,199152.0,199245.00479999997,793.8047999999835,1027.3983999999998,1038.45,1033.6,success
TATASTEEL,2018-01-02,722.2,724,gainer,726.2,729.1048000000001,199824.0,199228.6128,-1202.587200000009,721.8428,727.8,720.9,failure
CIPLA,2018-01-02,611.5,614.2,gainer,617.15,619.6186,199615.00000000003,199370.3075,-1203.4425000000047,613.4471,619,612.6,failure
LT,2018-01-02,1260.7,1267,gainer,1263,1268.052,198919.0,197101.25400000002,-1189.7459999999846,1255.422,1266,1253.5,failure
HCLTECH,2018-01-02,878.7,876.9,loser,885.8,882.2568,199933.19999999998,203174.1744,-1211.7743999999948,891.1148,891.15,882.3,failure
UPL,2018-01-02,755.75,757.55,gainer,759,762.0360000000001,199993.19999999998,199173.744,-1202.255999999994,754.446,760.15,754.1,failure
WIPRO,2018-01-02,316.55,315.85,loser,317.65,316.3794,199933.05000000002,200268.16019999998,804.2897999999986,319.55589999999995,318.5,316.35,success
YESBANK,2018-01-02,312.6,313.4,gainer,313.05,314.3022,199949.19999999998,198527.5446,-1198.3554000000004,311.1717,313.9,311.05,failure
ICICIBANK,2018-01-02,310.3,310.95,gainer,310.55,311.79220000000004,199940.85,198485.5481,-1198.1018999999797,308.68670000000003,311,308.45,failure
INFRATEL,2018-01-02,369.95,371,gainer,372.3,373.7892,199969.0,201472.3788,802.6787999999942,370.06620000000004,373.8,372.3,success
GAIL,2018-01-03,371.69,373.53,gainer,371.05,372.5342,199838.55,199305.797,794.0469999999914,368.82370000000003,372.63,369.85,success
HINDUNILVR,2018-01-03,1338.6,1344.7,gainer,1337.55,1342.9002,199015.6,198749.22960000002,791.8296000000264,1329.5247,1344,1337,success
HINDPETRO,2018-01-03,406.4,408.4,gainer,407.1,408.7284,199707.59999999998,199868.1876,796.2875999999815,404.6574,409.1,406.8,success
AXISBANK,2018-01-03,559.5,561.3,gainer,560.85,563.0934,199822.8,198464.6244,-1197.9756000000052,557.4849,563,557.05,failure
COALINDIA,2018-01-03,270.05,271,gainer,269.9,270.9796,199998.0,199982.9448,796.744800000015,268.2806,271,269.9,success
IOC,2018-01-03,193.2,193.95,gainer,193.5,194.274,199962.44999999998,200296.494,797.994000000006,192.339,194.38,193.5,success
GRASIM,2018-01-03,1139.55,1134,loser,1142.95,1138.3782,199584.0,200354.56320000003,804.6367999999784,1149.8077,1149.35,1137.05,success
SUNPHARMA,2018-01-03,572.15,575,gainer,573.3,575.5931999999999,199525.0,199730.84039999996,795.7403999999806,569.8602,576.25,573.3,success
HEROMOTOCO,2018-01-03,3743.85,3728,loser,3756.5,3741.474,197584.0,198298.122,796.377999999997,3779.039,3756.5,3741.05,success
ZEEL,2018-01-03,578.15,580,gainer,578.9,581.2156,199520.0,199938.1664,796.5663999999815,575.4266,581.55,578.7,success
TATAMOTORS,2018-01-03,439.3,440.4,gainer,438,439.752,199941.59999999998,197658.888,-1193.1119999999937,435.372,439.3,435,failure
ITC,2018-01-03,260.75,261.3,gainer,261.35,262.39540000000005,199894.5,200732.48100000003,799.7309999999998,259.7819,262.6,260.6,success
MARUTI,2018-01-03,9554.05,9597,gainer,9537.25,9575.399,191940.0,191507.97999999998,762.9799999999814,9480.0265,9587.9,9531.2,success
TATASTEEL,2018-01-03,729.3,732,gainer,733.55,736.4842,199836.0,201060.1866,801.0365999999922,729.1487,737.45,733,success
M&M,2018-01-03,752.9,755.9,gainer,753.6,756.6144,199557.6,199746.2016,795.8016000000061,749.0784,756.9,753,success
POWERGRID,2018-01-03,200.75,201.5,gainer,201.65,202.4566,199888.0,199540.80000000002,-496.0,200.4401,202.4,200.6,square_offs
LT,2018-01-03,1249.75,1255.9,gainer,1254.45,1259.4678000000001,199688.1,200255.3802,797.8301999999967,1246.9233,1260,1251.5,success
BAJAJ-AUTO,2018-01-03,3294.75,3310,gainer,3293,3306.172,198600.0,196394.52000000002,-1185.4799999999814,3273.242,3300,3272.15,failure
UPL,2018-01-03,773.45,776.95,gainer,780.8,783.9232,199676.15000000002,199461.6064,-1203.993599999987,776.1152,781.65,776,failure
LUPIN,2018-01-03,875.15,878.7,gainer,873.8,877.2951999999999,199464.90000000002,199146.01039999997,793.4103999999934,868.5572,877.45,873.55,success
ONGC,2018-01-03,196.85,197.4,gainer,195.2,195.9808,199966.2,198528.55039999998,790.9504000000015,194.0288,196,194.8,success
TECHM,2018-01-03,513.95,516.1,gainer,519.5,521.578,199730.7,201850.686,804.185999999987,516.383,522.65,516.9,success
INFRATEL,2018-01-03,378.8,379.7,gainer,378.55,380.0642,199722.19999999998,199913.7692,796.4691999999923,376.2787,380.65,378.55,success
NTPC,2018-01-03,178.9,179.5,gainer,179.8,180.5192,199963.0,199095.4168,-1201.7832000000053,178.7212,180.25,178.7,failure
INDUSINDBK,2018-01-03,1643.95,1649,gainer,1641.05,1647.6142,199529.0,199361.3182,794.2682000000204,1631.2037,1647.95,1639,success
ADANIPORTS,2018-01-04,407.65,408.7,gainer,409.2,410.8368,199854.3,198898.2072,-1200.592799999984,406.7448,410,406.05,failure
RELIANCE,2018-01-04,914.8,918.15,gainer,917.1,920.7684,199238.55,199806.7428,796.0427999999956,911.5974,920.9,916,success
COALINDIA,2018-01-04,271.85,272.9,gainer,272.4,273.4896,199762.8,200194.3872,797.587200000009,270.76559999999995,273.65,272.2,success
MARUTI,2018-01-04,9416.6,9450,gainer,9432.75,9470.481,198450.0,198880.101,792.3509999999951,9376.1535,9474.9,9424.15,success
HDFC,2018-01-04,1700.8,1708.95,gainer,1701.35,1708.1553999999999,199947.15,199215.9,157.95000000001164,1691.1418999999999,1706.5,1691.45,square_offs
TATASTEEL,2018-01-04,734.95,736.5,gainer,732.7,735.6308,199591.5,199355.9468,794.2467999999935,728.3038,736.1,732,success
TCS,2018-01-04,1319.33,1325,gainer,1323.53,1328.82412,198750.0,199323.618,794.1179999999877,1315.58882,1329.9,1320,success
CIPLA,2018-01-04,606.8,609.45,gainer,607.3,609.7292,199899.6,199991.1776,796.7776000000013,603.6561999999999,610,606.1,success
BAJAJFINSV,2018-01-04,5099.45,5120,gainer,5112,5132.448,199680.0,198171.792,-1196.2080000000133,5081.3279999999995,5129,5077.05,failure
HINDALCO,2018-01-04,276.5,277.1,gainer,275.1,276.2004,199789.1,199140.4884,793.3883999999962,273.4494,276.4,275.1,success
NTPC,2018-01-04,177.05,177.45,gainer,177.25,177.959,199986.15,199648.05000000002,-112.69999999998254,176.1865,177.7,176.8,square_offs
INDUSINDBK,2018-01-04,1630.25,1638,gainer,1642.8,1649.3712,199836.0,201129.19999999998,707.5999999999767,1632.9432,1648.95,1640,square_offs
GAIL,2018-01-05,373.46,375.19,gainer,373.68,375.17472000000004,199976.27,197976.41136,-1195.028640000004,371.43792,374.21,371.05,failure
HINDPETRO,2018-01-05,418.85,420,gainer,419.65,421.3286,199920.0,198554.8796,-1198.5204000000085,417.1321,420.35,417.05,failure
AXISBANK,2018-01-05,559.9,561.05,gainer,560.2,562.4408000000001,199733.8,198234.6128,-1196.587200000009,556.8388,560.9,556.75,failure
COALINDIA,2018-01-05,277.8,278.5,gainer,279.65,280.7686,199963.0,200322.0,-466.69999999998254,277.97209999999995,280.6,278,square_offs
TATAMOTORS,2018-01-05,429.95,431.25,gainer,432.3,434.0292,199668.75,200955.5196,800.6196000000054,429.7062,434.7,429.85,success
VEDL,2018-01-05,339.1,340.5,gainer,340.9,342.2636,199873.5,200908.7332,800.4331999999995,338.85459999999995,343.6,340.75,success
TATASTEEL,2018-01-05,760.25,764,gainer,762.8,765.8512,199404.0,199887.16319999998,796.3631999999925,758.2231999999999,768.15,762.8,success
POWERGRID,2018-01-05,200.35,201.3,gainer,200.9,201.7036,199890.90000000002,199593.0,99.29999999998836,199.6946,201.7,200.6,square_offs
KOTAKBANK,2018-01-05,1000.4,1002.5,gainer,1004.15,1008.1666,199497.5,198626.89489999998,-1198.955100000021,998.1251,1006.5,997.5,failure
TITAN,2018-01-05,892.9,895,gainer,895.95,899.5338,199585.0,200596.0374,799.1873999999953,890.5743,900.7,895.95,success
TCS,2018-01-05,1328.55,1325,loser,1331.43,1326.10428,198750.0,200912.787,-1198.2870000000112,1339.41858,1339.8,1328.18,failure
LUPIN,2018-01-05,878.15,880,gainer,879.1,882.6164,199760.0,200353.9228,798.2227999999886,873.8254000000001,883,876,success
TECHM,2018-01-05,522.55,521,loser,520.85,518.7666,199543.0,200682.4633,-1196.9132999999856,523.9751,524,520.05,failure
WIPRO,2018-01-05,311.65,313,gainer,311.6,312.8464,199694.0,199596.0032,795.203199999989,309.73040000000003,312.95,311.15,success
ULTRACEMCO,2018-01-05,4345.5,4359.8,gainer,4367.75,4385.2210000000005,196191.0,197334.945,786.195000000007,4341.5435,4389,4365.1,success
ASIANPAINT,2018-01-08,1185.25,1190,gainer,1177.4,1182.1096,199920.0,198594.4128,791.2127999999793,1170.3356,1182.9,1173.5,success
SBIN,2018-01-08,306.35,307.2,gainer,307.25,308.479,199987.19999999998,200819.829,800.0789999999979,305.4065,309.1,306.6,success
RELIANCE,2018-01-08,923.25,926.1,gainer,927.1,930.8084,199111.5,200123.806,797.3060000000114,921.5374,931,924.6,success
AXISBANK,2018-01-08,563.25,565.8,gainer,565.5,567.7620000000001,199727.4,199480.30000000002,-141.19999999998254,562.107,567.4,562.5,square_offs
ZEEL,2018-01-08,586.85,588.9,gainer,590,592.36,199637.1,200810.04,800.0400000000081,586.46,592.5,589.7,success
ITC,2018-01-08,262.9,264,gainer,263.4,264.4536,199848.0,200191.3752,797.5752000000211,261.8196,264.5,263.25,success
HDFC,2018-01-08,1725.2,1729.25,gainer,1735.95,1742.8938,198863.75,200432.787,798.5370000000112,1725.5343,1743.85,1735.95,success
BPCL,2018-01-08,487.7,490,gainer,491.9,493.8676,199920.0,201497.9808,802.7808000000077,488.9486,494.2,491.9,success
POWERGRID,2018-01-08,201.25,202,gainer,201.9,202.7076,199980.0,200680.524,799.5240000000049,200.6886,202.75,201.8,success
TCS,2018-01-08,1344.6,1350,gainer,1346.38,1351.7655200000002,199800.0,200061.29696000004,797.0569600000163,1338.3017200000002,1353.4,1341,success
IBULHSGFIN,2018-01-08,1198.95,1202,gainer,1201.05,1205.8542,199532.0,200171.7972,797.4972000000125,1193.8437,1210.9,1196.8,success
ONGC,2018-01-08,198.45,198,loser,199.5,198.702,199980.0,200689.02,805.9800000000105,200.697,199.85,198.5,success
HINDALCO,2018-01-08,276.4,277,gainer,277,278.108,199994.0,200793.976,799.9759999999951,275.338,278.2,275.7,success
BAJFINANCE,2018-01-08,1814.5,1820,gainer,1828,1835.312,198380.0,200049.008,797.0080000000016,1817.032,1838.4,1828,success
HINDUNILVR,2018-01-09,1368.4,1374,gainer,1372.8,1378.2912,199230.0,197861.66400000002,-1194.3359999999811,1364.5632,1375.9,1364.35,failure
HINDPETRO,2018-01-09,421.15,420,loser,416.6,414.9336,199920.0,197508.3936,793.2063999999955,419.0996,416.6,414.5,success
AXISBANK,2018-01-09,565.45,564,loser,567.7,565.4292,199656.0,202171.59480000002,-1205.7948000000033,571.1062000000001,571.5,565.65,failure
HEROMOTOCO,2018-01-09,3786.75,3800,gainer,3790,3805.16,197600.0,195897.52,-1182.4800000000105,3767.2599999999998,3801.35,3759,failure
INFY,2018-01-09,1036.05,1040,gainer,1037.55,1041.7002,199680.0,198014.34239999996,-1195.2576000000117,1031.3247,1040.45,1031.15,failure
BHARTIARTL,2018-01-09,516.35,518,gainer,519.55,521.6282,199948.0,199343.02219999998,-1203.2778000000108,516.4327,520.4,516.2,failure
BPCL,2018-01-09,497.2,499,gainer,494.7,496.67879999999997,199600.0,196692.71999999997,-1187.280000000028,491.73179999999996,495.85,491.3,failure
POWERGRID,2018-01-09,200.55,201.1,gainer,201,201.804,199893.4,199794.0,0.0,199.794,201.4,200.3,square_offs
KOTAKBANK,2018-01-09,1006.1,1010,gainer,1009,1013.0360000000001,199980.0,200581.12800000003,799.1280000000261,1002.946,1013.5,1007.5,success
CIPLA,2018-01-09,615.05,617,gainer,615.85,618.3134,199908.0,198338.1876,-1197.2123999999894,612.1549,618,612.05,failure
IBULHSGFIN,2018-01-09,1225.3,1220.1,loser,1220,1215.12,198876.3,198064.55999999997,795.4400000000314,1227.32,1220,1213,success
WIPRO,2018-01-09,311.15,312.6,gainer,312.55,313.8002,199751.40000000002,198521.13330000002,-1198.3166999999958,310.67470000000003,312.9,310.5,failure
YESBANK,2018-01-09,333.6,334.9,gainer,331.8,333.1272,199935.3,196896.09240000002,-1188.5075999999826,329.80920000000003,332.2,329.6,failure
BAJFINANCE,2018-01-09,1836.85,1843,gainer,1827.95,1835.2618,199044.0,198208.2744,789.674399999989,1816.9823000000001,1835.7,1822,success
ICICIBANK,2018-01-09,314.15,314.8,gainer,313.05,314.3022,199898.0,197594.0295,-1192.7204999999958,311.1717,313.65,311.05,failure
INDUSINDBK,2018-01-09,1719.9,1725,gainer,1714.15,1721.0066000000002,198375.0,197915.75900000002,788.50900000002,1703.8651,1722.85,1706.75,success
GAIL,2018-01-10,376.65,377.41,gainer,378.57,380.08428,199649.89,201064.58411999998,801.0541199999861,376.29858,380.38,378.53,success
ADANIPORTS,2018-01-10,421.1,422,gainer,419.45,421.1278,199606.0,199193.44939999998,793.5993999999773,416.9333,422.25,418.75,success
RELIANCE,2018-01-10,940.95,943,gainer,943.8,947.5752,199916.0,198885.08639999997,-1200.5136000000057,938.1371999999999,946.45,937,failure
GRASIM,2018-01-10,1237.5,1240.85,gainer,1235.9,1240.8436000000002,199776.84999999998,199775.81960000002,795.9195999999938,1228.4846,1242.95,1235.9,success
HEROMOTOCO,2018-01-10,3749.45,3740,loser,3747.85,3732.8586,198220.0,197841.5058,794.5441999999748,3770.3370999999997,3752.55,3732.6,success
ZEEL,2018-01-10,580.05,582,gainer,582.15,584.4786,199626.0,200476.15980000002,798.7098000000406,578.6571,584.8,581.95,success
HDFC,2018-01-10,1735.05,1730,loser,1725.8,1718.8968,198950.0,199657.802,-1190.801999999996,1736.1548,1736.6,1722.6,failure
BPCL,2018-01-10,496.1,494.55,loser,494.75,492.771,199798.2,201078.274,-1199.274000000005,497.7185,497.85,494.2,failure
POWERGRID,2018-01-10,201,201.9,gainer,200.9,201.7036,199881.0,197697.654,-1193.3459999999905,199.6946,201.65,199.6,failure
KOTAKBANK,2018-01-10,1009.75,1007.6,loser,1005.25,1001.229,199504.80000000002,198243.342,796.1579999999958,1011.2815,1007.7,1001.1,success
BAJAJ-AUTO,2018-01-10,3243.5,3228.25,loser,3233,3220.068,196923.25,196424.14800000002,788.8519999999844,3252.398,3239.2,3220,success
HCLTECH,2018-01-10,893.85,892,loser,899.5,895.902,199808.0,200682.048,805.9519999999902,904.897,899.5,895.6,success
IBULHSGFIN,2018-01-10,1216.8,1222,gainer,1215.7,1220.5628000000002,199186.0,196970.1454,-1188.9545999999973,1208.4058,1218.85,1207.4,failure
UPL,2018-01-10,790.6,793,gainer,786.95,790.0978,199836.0,199104.6456,793.2455999999656,782.2283,790.5,785.4,success
TECHM,2018-01-10,533.85,535,gainer,537,539.148,199555.0,201102.204,801.2039999999979,533.778,539.85,533.8,success
WIPRO,2018-01-10,317.2,316.4,loser,317.65,316.3794,199964.8,199951.78079999998,803.0192000000097,319.55589999999995,317.65,316.1,success
HINDALCO,2018-01-10,271.5,272.8,gainer,269.75,270.829,199962.4,198517.657,790.9070000000065,268.1315,270.95,269.75,success
NTPC,2018-01-10,176.7,176.2,loser,175.95,175.2462,199987.0,198904.43699999998,798.8130000000237,177.0057,176.8,175.2,success
ASIANPAINT,2018-01-11,1177.4,1179.9,gainer,1176,1180.704,199403.1,199538.976,794.9759999999951,1168.944,1183,1170,success
GAIL,2018-01-11,373.01,374.21,gainer,372.48,373.96992,199828.13999999998,198904.32,0.0,370.24512000000004,373.68,370.9,square_offs
HINDPETRO,2018-01-11,424.55,423.15,loser,420.55,418.8678,199726.8,197705.6016,793.9984000000113,423.0733,420.85,418.85,success
ZEEL,2018-01-11,580.5,581.9,gainer,580.9,583.2236,199591.69999999998,198053.20779999997,-1195.4922000000079,577.4146,581.3,577.4,failure
MARUTI,2018-01-11,9375.85,9410,gainer,9409.95,9447.589800000002,197610.0,196423.29630000002,-1185.6536999999953,9353.490300000001,9420.05,9350.2,failure
INFY,2018-01-11,1052.25,1055.25,gainer,1063.3,1067.5532,199442.25,201767.5548,803.8548000000301,1056.9202,1068,1057.05,success
BHARTIARTL,2018-01-11,506.4,508,gainer,506.3,508.3252,199644.0,197782.0446,-1193.8554000000004,503.2622,507.35,503.2,failure
POWERGRID,2018-01-11,199.85,199.1,loser,200.25,199.449,199896.4,200246.796,804.2039999999979,201.4515,200.25,199.3,success
LT,2018-01-11,1323.75,1320.2,loser,1322.5,1317.21,199350.2,198898.71,798.7900000000081,1330.435,1326.75,1317,success
HCLTECH,2018-01-11,915.85,919,gainer,916.2,919.8648000000001,199423.0,199610.66160000002,795.261599999998,910.7028,921,911,success
UPL,2018-01-11,778.85,781.4,gainer,778,781.112,199257.0,199183.56,793.5599999999977,773.332,781.7,775.05,success
LUPIN,2018-01-11,925.8,929.65,gainer,927.75,931.461,199874.75,200264.115,797.8649999999907,922.1835,931.9,925.65,success
TECHM,2018-01-11,542.1,544,gainer,545.8,547.9832,199648.0,201109.8344,801.2344000000157,542.5251999999999,548.4,545.8,success
ULTRACEMCO,2018-01-11,4403.2,4419.85,gainer,4398,4415.592,198893.25000000003,198701.63999999998,791.6399999999849,4371.612,4418,4381.6,success
YESBANK,2018-01-11,339.8,339,loser,338.25,336.897,199671.0,198432.33299999998,796.9170000000158,340.2795,338.35,336.85,success
BAJFINANCE,2018-01-11,1802.2,1798,loser,1786.8,1779.6527999999998,199578.0,197541.46079999997,793.3392000000167,1797.5208,1795,1778.35,success
INDUSINDBK,2018-01-11,1734.1,1740,gainer,1736.85,1743.7974,198360.0,196812.8946,-1188.0053999999946,1726.4288999999999,1741.75,1726.15,failure
DRREDDY,2018-01-12,2425.35,2433,gainer,2437,2446.748,199506.0,200633.336,799.3360000000102,2422.378,2447,2437,success
HINDPETRO,2018-01-12,420.95,420.1,loser,423.25,421.557,199967.6,200661.132,805.8679999999877,425.7895,423.25,421.55,success
AXISBANK,2018-01-12,558.75,560.2,gainer,562.45,564.6998000000001,199991.40000000002,199589.88210000002,-1204.7679000000062,559.0753000000001,563.4,559,failure
COALINDIA,2018-01-12,308.1,309,gainer,309.45,310.6878,199923.0,199012.8651,-1201.2848999999987,307.5933,310.65,307.5,failure
GRASIM,2018-01-12,1244,1247.5,gainer,1232.95,1237.8818,199600.0,196088.36800000002,-1183.6319999999832,1225.5523,1236.95,1225.3,failure
SUNPHARMA,2018-01-12,587.95,590,gainer,589,591.356,199420.0,197887.508,-1194.4919999999984,585.466,591.05,585.4,failure
BHARTIARTL,2018-01-12,514.75,516,gainer,512.9,514.9516,199692.0,199286.26919999998,793.9691999999923,509.82259999999997,515,512.25,success
BPCL,2018-01-12,492.4,490.5,loser,492.45,490.48019999999997,199633.5,199625.44139999998,801.7086000000127,495.4047,493,490.2,success
KOTAKBANK,2018-01-12,1017.65,1022.5,gainer,1022.75,1026.841,199387.5,198239.6325,-1196.617499999993,1016.6135,1025,1016.55,failure
CIPLA,2018-01-12,612.35,614,gainer,614.35,616.8074,199550.0,200462.405,798.6549999999988,610.6639,618.2,613.5,success
EICHERMOT,2018-01-12,28444.7,28520,gainer,28297,28410.188,199640.0,198871.316,792.3159999999916,28127.218,28469.95,28211,success
BAJAJ-AUTO,2018-01-12,3193.4,3208.9,gainer,3198.1,3210.8923999999997,198951.80000000002,199075.3288,793.1288000000059,3178.9114,3214,3193.05,success
IBULHSGFIN,2018-01-12,1228.65,1233.75,gainer,1240.9,1245.8636000000001,199867.5,199819.6452,-1206.1548000000184,1233.4546,1242.1,1232.7,failure
UPL,2018-01-12,786.2,789,gainer,786.65,789.7966,199617.0,197828.3153,-1194.134699999995,781.9300999999999,788.3,781.4,failure
TECHM,2018-01-12,551.7,550,loser,552,549.792,199650.0,199574.496,801.5039999999863,555.312,554.15,548.5,success
HINDALCO,2018-01-12,267.75,269,gainer,270,271.08,199867.0,201412.44,802.4400000000023,268.38,271.3,270,success
YESBANK,2018-01-12,343.15,344.1,gainer,342.4,343.76959999999997,199922.1,199730.1376,795.7375999999931,340.3456,343.8,341.05,success
AXISBANK,2018-01-15,555.1,556.7,gainer,556.5,558.726,199855.30000000002,200582.634,799.1339999999909,553.161,558.8,556.4,success
HDFCBANK,2018-01-15,1865.3,1869.95,gainer,1866.35,1873.8154,198214.7,198624.4324,791.3324000000139,1855.1518999999998,1873.85,1859.85,success
TATAMOTORS,2018-01-15,437.1,438.05,gainer,438.55,440.30420000000004,199750.80000000002,198778.9272,-1199.872800000012,435.9187,440,435.6,failure
MARUTI,2018-01-15,9459.15,9499.95,gainer,9477.5,9515.41,199498.95,197833.335,-1194.1650000000081,9420.635,9500,9414.5,failure
TATASTEEL,2018-01-15,770.25,772,gainer,772.75,775.841,199948.0,200942.819,800.5689999999886,768.1135,776.6,772.4,success
M&M,2018-01-15,767.5,770,gainer,767,770.068,199430.0,199447.612,794.6119999999937,762.398,770.75,767,success
LT,2018-01-15,1329.15,1334.85,gainer,1330.3,1335.6212,198892.65,199007.5588,792.8588000000163,1322.3182,1336.7,1328.8,success
EICHERMOT,2018-01-15,28649.75,28750,gainer,28502,28616.008,172500.0,169985.928,-1026.0719999999856,28330.988,28530.35,28315,failure
BAJAJ-AUTO,2018-01-15,3175.35,3182.2,gainer,3170.8,3183.4832,197296.4,197375.9584,786.3583999999973,3151.7752,3184,3167.35,success
IBULHSGFIN,2018-01-15,1224.6,1228,gainer,1244,1248.976,198936.0,200318.832,-1209.1680000000051,1236.536,1248,1236.05,failure
UPL,2018-01-15,775.35,778,gainer,780.8,783.9232,199946.0,199461.6064,-1203.993599999987,776.1152,783.45,776.1,failure
ULTRACEMCO,2018-01-15,4405.5,4417.8,gainer,4403.45,4421.0638,198801.0,198947.87099999998,792.6209999999846,4377.0293,4423.6,4403.45,success
YESBANK,2018-01-15,340.9,341.9,gainer,341.6,342.9664,199669.59999999998,200292.3776,797.9775999999838,339.5504,343.15,340.5,success
NTPC,2018-01-15,172.5,173,gainer,173.7,174.39479999999998,199988.0,201600.38879999996,803.1887999999744,172.65779999999998,174.7,173.3,success
GAIL,2018-01-16,367.86,369.4,gainer,367.86,369.33144000000004,199845.4,199808.30904000002,796.0490400000126,365.65284,369.4,367.67,success
ADANIPORTS,2018-01-16,420.6,421.5,gainer,422.7,424.3908,199791.0,201161.2392,801.4392000000225,420.1638,424.6,422.7,success
AXISBANK,2018-01-16,560.55,562.95,gainer,560.6,562.8424,199847.25000000003,199809.052,796.051999999996,557.2364,563.3,560.5,success
IOC,2018-01-16,195.43,195,loser,194.38,193.60247999999999,199875.0,198442.542,796.9580000000133,195.54628,194.38,193.23,success
HEROMOTOCO,2018-01-16,3628.8,3637.7,gainer,3638.05,3652.6022000000003,196435.8,197240.51880000002,785.8188000000082,3616.2217,3653.85,3630,success
HDFCBANK,2018-01-16,1897.75,1903.45,gainer,1895.5,1903.082,199862.25,199823.61000000002,796.1100000000151,1884.127,1906.95,1893.2,success
ITC,2018-01-16,267.6,268.2,gainer,267.35,268.4194,199809.0,199972.453,796.7029999999795,265.7459,268.65,266.8,success
TCS,2018-01-16,1373.05,1378,gainer,1387,1392.548,199810.0,201919.46,804.4599999999919,1378.6779999999999,1396.45,1387,success
LT,2018-01-16,1325.95,1331.05,gainer,1334.4,1339.7376000000002,199657.5,198959.04,-1200.9599999999919,1326.3936,1338,1325.7,failure
LUPIN,2018-01-16,916.55,920,gainer,918,921.672,199640.0,200002.824,796.8239999999932,912.492,922,916,success
HINDALCO,2018-01-16,266.7,267.8,gainer,265.65,266.71259999999995,199778.80000000002,198967.59959999996,792.6995999999635,264.05609999999996,267.2,264.7,success
BAJFINANCE,2018-01-16,1738.15,1745.8,gainer,1727.25,1734.159,199021.19999999998,195725.06100000002,-1181.438999999984,1716.8865,1731.95,1716,failure
